ID	RowID	LTARSite.Code	Category	DataSetVariableName	AttributeDescription	Units	TemporalResolution	TemporalResolutionStandard	StartDate	StartDateStandard	StartDateAgCROS	EndDate	EndDateStandard	EndDateAgCros	DateDif_yrs	ResponsiblePersons	StorageFormat	URLdataAccess	LocationIDoutsideNetwork	SpatialRepeats	SpatialDescription	PublicAccess	Network.Category	AgCROS.Table	AgCROS.VarName	NALT.Keywords	subsite	Repo.Name	Model.Name	NALT.Subject	ISO.Topic	Common.Experiment
UCB5759	5759	UCB	WATER QUALITY	Dissolved Se	Dissolved Selenium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5760	5760	UCB	WATER QUALITY	Dissolved Se	Dissolved Selenium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5761	5761	UCB	WATER QUALITY	Solids	Solids	mg/L	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Bryant	Excel Sheets			22	UMES	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5762	5762	UCB	WATER QUALITY	Total Al	Total Aluminum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5763	5763	UCB	WATER QUALITY	Total Al	Total Aluminum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5764	5764	UCB	WATER QUALITY	Total Al	Total Aluminum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5765	5765	UCB	WATER QUALITY	Total As	Total Arsenic	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5766	5766	UCB	WATER QUALITY	Total As	Total Arsenic	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5767	5767	UCB	WATER QUALITY	Total As	Total Arsenic	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5768	5768	UCB	WATER QUALITY	Total Ca	Total Calcium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5769	5769	UCB	WATER QUALITY	Total Ca	Total Calcium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5770	5770	UCB	WATER QUALITY	Total Ca	Total Calcium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5771	5771	UCB	WATER QUALITY	Total Cu	Total Copper	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5772	5772	UCB	WATER QUALITY	Total Cu	Total Copper	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5773	5773	UCB	WATER QUALITY	Total Cu	Total Copper	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5774	5774	UCB	WATER QUALITY	Total Fe	Total Iron	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5775	5775	UCB	WATER QUALITY	Total Fe	Total Iron	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5776	5776	UCB	WATER QUALITY	Total Fe	Total Iron	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5777	5777	UCB	WATER QUALITY	Total Hg	Total Mercury	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5778	5778	UCB	WATER QUALITY	Total Hg	Total Mercury	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5779	5779	UCB	WATER QUALITY	Total Hg	Total Mercury	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5780	5780	UCB	WATER QUALITY	Total K	Total Potassium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5781	5781	UCB	WATER QUALITY	Total K	Total Potassium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5782	5782	UCB	WATER QUALITY	Total K	Total Potassium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5783	5783	UCB	WATER QUALITY	Total La	Total Lanthanum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5784	5784	UCB	WATER QUALITY	Total La	Total Lanthanum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5785	5785	UCB	WATER QUALITY	Total La	Total Lanthanum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5786	5786	UCB	WATER QUALITY	Total Mg	Total Magnesium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5787	5787	UCB	WATER QUALITY	Total Mg	Total Magnesium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5788	5788	UCB	WATER QUALITY	Total Mg	Total Magnesium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5789	5789	UCB	WATER QUALITY	Total Mn	Total Manganese	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5790	5790	UCB	WATER QUALITY	Total Mn	Total Manganese	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5791	5791	UCB	WATER QUALITY	Total Mo	Total Molybdenum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5792	5792	UCB	WATER QUALITY	Total Mo	Total Molybdenum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5793	5793	UCB	WATER QUALITY	Total Mo	Total Molybdenum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5794	5794	UCB	WATER QUALITY	Total Na	Total Sodium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5795	5795	UCB	WATER QUALITY	Total Na	Total Sodium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5796	5796	UCB	WATER QUALITY	Total Na	Total Sodium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5797	5797	UCB	WATER QUALITY	Total Ni	Total Nickel	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5798	5798	UCB	WATER QUALITY	Total Ni	Total Nickel	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5799	5799	UCB	WATER QUALITY	Total Ni	Total Nickel	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5800	5800	UCB	WATER QUALITY	Total P	Total Phosphorus	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5801	5801	UCB	WATER QUALITY	Total P	Total Phosphorus	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5802	5802	UCB	WATER QUALITY	Total P	Total Phosphorus	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5803	5803	UCB	WATER QUALITY	Total Pb	Total Lead	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5804	5804	UCB	WATER QUALITY	Total Pb	Total Lead	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5805	5805	UCB	WATER QUALITY	Total Pb	Total Lead	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5806	5806	UCB	WATER QUALITY	Total S	Total Sulfur	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5807	5807	UCB	WATER QUALITY	Total S	Total Sulfur	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5808	5808	UCB	WATER QUALITY	Total S	Total Sulfur	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5809	5809	UCB	WATER QUALITY	Total Se	Total Selenium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5810	5810	UCB	WATER QUALITY	Total Se	Total Selenium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5811	5811	UCB	WATER QUALITY	Total Se	Total Selenium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5812	5812	UCB	WATER QUALITY	Total Si	Total Silicon	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5813	5813	UCB	WATER QUALITY	Total Si	Total Silicon	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5814	5814	UCB	WATER QUALITY	Total Si	Total Silicon	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5815	5815	UCB	WATER QUALITY	Total Yb	Total Ytterbium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5816	5816	UCB	WATER QUALITY	Total Yb	Total Ytterbium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5817	5817	UCB	WATER QUALITY	Total Yb	Total Ytterbium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5818	5818	UCB	WATER QUALITY	Total Zn	Total Zinc	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5819	5819	UCB	WATER QUALITY	Total Zn	Total Zinc	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5820	5820	UCB	WATER QUALITY	Total Zn	Total Zinc	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5821	5821	UCB	WATER QUALITY	Dissolved Al	Dissolved Aluminum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5822	5822	UCB	WATER QUALITY	Dissolved Al	Dissolved Aluminum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5823	5823	UCB	WATER QUALITY	Dissolved Al	Dissolved Aluminum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5824	5824	UCB	WATER QUALITY	Dissolved As	Dissolved Arsenic	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5825	5825	UCB	WATER QUALITY	Dissolved As	Dissolved Arsenic	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5826	5826	UCB	WATER QUALITY	Dissolved As	Dissolved Arsenic	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5827	5827	UCB	WATER QUALITY	Dissolved Ca	Dissolved Calcium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5828	5828	UCB	WATER QUALITY	Dissolved Ca	Dissolved Calcium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5829	5829	UCB	WATER QUALITY	Dissolved Ca	Dissolved Calcium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5830	5830	UCB	WATER QUALITY	Dissolved Cu	Dissolved Copper	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5831	5831	UCB	WATER QUALITY	Dissolved Cu	Dissolved Copper	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5832	5832	UCB	WATER QUALITY	Dissolved Cu	Dissolved Copper	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5833	5833	UCB	WATER QUALITY	Dissolved Fe	Dissolved Iron	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
