"","ID","RowID","LTARSite.Code","Category","DataSetVariableName","AttributeDescription","Units","TemporalResolution","TemporalResolutionStandard","StartDate","StartDateStandard","StartDateAgCROS","EndDate","EndDateStandard","EndDateAgCros","DateDif_yrs","ResponsiblePersons","StorageFormat","URLdataAccess","LocationIDoutsideNetwork","SpatialRepeats","SpatialDescription","PublicAccess","Network.Category","AgCROS.Table","AgCROS.VarName","NALT.Keywords","subsite","Repo.Name","Model.Name","NALT.Subject","ISO.Topic","Common.Experiment"
"3961","GB3048",3048,"GB","LAND-ATMOSPHERE FLUXES (EC)","q138h08ecflux_par","photosynthetically active radiation","photons/m2/s","30 minute","30 minute","4/30/15","2015-04-30","2015-04-30","3/24/19","2019-03-24","2019-03-24",4,"Flerchinger","SAS V9","","","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3962","GB3049",3049,"GB","LAND-ATMOSPHERE FLUXES (EC)","qlosecflux_par","photosynthetically active radiation","photons/m2/s","30 minute","30 minute","4/30/15","2015-04-30","2015-04-30","3/24/19","2019-03-24","2019-03-24",4,"Flerchinger","SAS V9","Ameriflux","US-Rls","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3963","GB3050",3050,"GB","LAND-ATMOSPHERE FLUXES (EC)","qwbsecflux_par","photosynthetically active radiation","photons/m2/s","30 minute","30 minute","4/30/15","2015-04-30","2015-04-30","3/24/19","2019-03-24","2019-03-24",4,"Flerchinger","SAS V9","Ameriflux","US-Rws","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3964","GB3051",3051,"GB","LAND-ATMOSPHERE FLUXES (EC)","qmbsecflux_shf_1","soil heat flux","W/m2","30 minute","30 minute","8/18/14","2014-08-18","2014-08-18","10/9/18","2018-10-09","2018-10-09",4,"Flerchinger","SAS V9","Ameriflux","US-Rms","1","point","Open","Eddy Covariance","AmeriFlux","Soil Heat Flux ","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere","no"
"3965","GB3052",3052,"GB","LAND-ATMOSPHERE FLUXES (EC)","qmbsecflux_shf_6","soil heat flux","W/m2","30 minute","30 minute","8/18/14","2014-08-18","2014-08-18","1/19/19","2019-01-19","2019-01-19",4,"Flerchinger","SAS V9","Ameriflux","US-Rms","1","point","Open","Eddy Covariance","AmeriFlux","Soil Heat Flux ","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere","no"
"3966","GB3053",3053,"GB","LAND-ATMOSPHERE FLUXES (EC)","qwbsecflux_albedo","average albedo","dimensionless","30 minute","30 minute","9/16/14","2014-09-16","2014-09-16","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rws","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3967","GB3054",3054,"GB","LAND-ATMOSPHERE FLUXES (EC)","qwbsecflux_co2_cr","CO2 concentration","mg/m2/s","30 minute","30 minute","9/16/14","2014-09-16","2014-09-16","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rws","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3968","GB3055",3055,"GB","LAND-ATMOSPHERE FLUXES (EC)","qwbsecflux_fc_un_cr","CO2 flux","mg/m2","30 minute","30 minute","9/16/14","2014-09-16","2014-09-16","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rws","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3969","GB3056",3056,"GB","LAND-ATMOSPHERE FLUXES (EC)","qwbsecflux_h2o_cr","water vapor density","g/m2","30 minute","30 minute","9/16/14","2014-09-16","2014-09-16","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rws","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3970","GB3057",3057,"GB","LAND-ATMOSPHERE FLUXES (EC)","qwbsecflux_h_un_cr","sensible heat flux","W/m2","30 minute","30 minute","9/16/14","2014-09-16","2014-09-16","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rws","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3971","GB3058",3058,"GB","LAND-ATMOSPHERE FLUXES (EC)","qwbsecflux_le_un_cr","latent heat flux","W/m2","30 minute","30 minute","9/16/14","2014-09-16","2014-09-16","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rws","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3972","GB3059",3059,"GB","LAND-ATMOSPHERE FLUXES (EC)","qwbsecflux_press_cr","air pressure","kPa","30 minute","30 minute","9/16/14","2014-09-16","2014-09-16","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rws","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3973","GB3060",3060,"GB","LAND-ATMOSPHERE FLUXES (EC)","qwbsecflux_rl_dwnwell","incoming thermal radiation","W/m2","30 minute","30 minute","9/16/14","2014-09-16","2014-09-16","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rws","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3974","GB3061",3061,"GB","LAND-ATMOSPHERE FLUXES (EC)","qwbsecflux_rl_upwell","outgoing thermal radiation","W/m2","30 minute","30 minute","9/16/14","2014-09-16","2014-09-16","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rws","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3975","GB3062",3062,"GB","LAND-ATMOSPHERE FLUXES (EC)","qwbsecflux_rs_dwnwell","incoming thermal radiation","W/m2","30 minute","30 minute","9/16/14","2014-09-16","2014-09-16","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rws","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3976","GB3063",3063,"GB","LAND-ATMOSPHERE FLUXES (EC)","qwbsecflux_rs_upwell","outgoing solar radiation","W/m2","30 minute","30 minute","9/16/14","2014-09-16","2014-09-16","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rws","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3977","GB3064",3064,"GB","LAND-ATMOSPHERE FLUXES (EC)","qwbsecflux_shf_1","soil heat flux","W/m2","30 minute","30 minute","9/16/14","2014-09-16","2014-09-16","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rws","1","point","Open","Eddy Covariance","AmeriFlux","Soil Heat Flux ","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere","no"
"3978","GB3065",3065,"GB","LAND-ATMOSPHERE FLUXES (EC)","qwbsecflux_shf_2","soil heat flux","W/m2","30 minute","30 minute","9/16/14","2014-09-16","2014-09-16","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rws","1","point","Open","Eddy Covariance","AmeriFlux","Soil Heat Flux ","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere","no"
"3979","GB3066",3066,"GB","LAND-ATMOSPHERE FLUXES (EC)","qwbsecflux_shf_3","soil heat flux","W/m2","30 minute","30 minute","9/16/14","2014-09-16","2014-09-16","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rws","1","point","Open","Eddy Covariance","AmeriFlux","Soil Heat Flux ","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere","no"
"3980","GB3067",3067,"GB","LAND-ATMOSPHERE FLUXES (EC)","qwbsecflux_shf_4","soil heat flux","W/m2","30 minute","30 minute","9/16/14","2014-09-16","2014-09-16","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rws","1","point","Open","Eddy Covariance","AmeriFlux","Soil Heat Flux ","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere","no"
"3981","GB3068",3068,"GB","LAND-ATMOSPHERE FLUXES (EC)","qwbsecflux_shf_5","soil heat flux","W/m2","30 minute","30 minute","9/16/14","2014-09-16","2014-09-16","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rws","1","point","Open","Eddy Covariance","AmeriFlux","Soil Heat Flux ","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere","no"
"3982","GB3069",3069,"GB","LAND-ATMOSPHERE FLUXES (EC)","qwbsecflux_shf_6","soil heat flux","W/m2","30 minute","30 minute","9/16/14","2014-09-16","2014-09-16","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rws","1","point","Open","Eddy Covariance","AmeriFlux","Soil Heat Flux ","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere","no"
"3983","GB3070",3070,"GB","LAND-ATMOSPHERE FLUXES (EC)","qlosecflux_co2_cr","CO2 concentration","mg/m2/s","30 minute","30 minute","9/10/14","2014-09-10","2014-09-10","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rls","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3984","GB3071",3071,"GB","LAND-ATMOSPHERE FLUXES (EC)","qlosecflux_fc_un_cr","CO2 flux","mg/m2","30 minute","30 minute","9/10/14","2014-09-10","2014-09-10","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rls","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3985","GB3072",3072,"GB","LAND-ATMOSPHERE FLUXES (EC)","qlosecflux_h2o_cr","water vapor density","g/m2","30 minute","30 minute","9/10/14","2014-09-10","2014-09-10","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rls","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3986","GB3073",3073,"GB","LAND-ATMOSPHERE FLUXES (EC)","qlosecflux_h_un_cr","sensible heat flux","W/m2","30 minute","30 minute","9/10/14","2014-09-10","2014-09-10","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rls","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3987","GB3074",3074,"GB","LAND-ATMOSPHERE FLUXES (EC)","qlosecflux_le_un_cr","latent heat flux","W/m2","30 minute","30 minute","9/10/14","2014-09-10","2014-09-10","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rls","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3988","GB3075",3075,"GB","LAND-ATMOSPHERE FLUXES (EC)","qlosecflux_press_cr","air pressure","kPa","30 minute","30 minute","9/10/14","2014-09-10","2014-09-10","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rls","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3989","GB3076",3076,"GB","LAND-ATMOSPHERE FLUXES (EC)","qmbsecflux_shf_2","soil heat flux","W/m2","30 minute","30 minute","8/18/14","2014-08-18","2014-08-18","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rms","1","point","Open","Eddy Covariance","AmeriFlux","Soil Heat Flux ","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere","no"
"3990","GB3077",3077,"GB","LAND-ATMOSPHERE FLUXES (EC)","qmbsecflux_shf_5","soil heat flux","W/m2","30 minute","30 minute","8/18/14","2014-08-18","2014-08-18","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rms","1","point","Open","Eddy Covariance","AmeriFlux","Soil Heat Flux ","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere","no"
"3991","GB3078",3078,"GB","LAND-ATMOSPHERE FLUXES (EC)","qmbsecflux_fc_un_cr","CO2 flux","mg/m2","30 minute","30 minute","7/31/14","2014-07-31","2014-07-31","3/23/19","2019-03-23","2019-03-23",5,"Flerchinger","SAS V9","Ameriflux","US-Rms","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3992","GB3079",3079,"GB","LAND-ATMOSPHERE FLUXES (EC)","qmbsecflux_h_un_cr","sensible heat flux","W/m2","30 minute","30 minute","7/31/14","2014-07-31","2014-07-31","3/23/19","2019-03-23","2019-03-23",5,"Flerchinger","SAS V9","Ameriflux","US-Rms","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3993","GB3080",3080,"GB","LAND-ATMOSPHERE FLUXES (EC)","qmbsecflux_le_un_cr","latent heat flux","W/m2","30 minute","30 minute","7/31/14","2014-07-31","2014-07-31","3/23/19","2019-03-23","2019-03-23",5,"Flerchinger","SAS V9","Ameriflux","US-Rms","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3994","GB3081",3081,"GB","LAND-ATMOSPHERE FLUXES (EC)","qmbsecflux_albedo","average albedo","dimensionless","30 minute","30 minute","7/31/14","2014-07-31","2014-07-31","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rms","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3995","GB3082",3082,"GB","LAND-ATMOSPHERE FLUXES (EC)","qmbsecflux_co2_cr","CO2 concentration","mg/m2/s","30 minute","30 minute","7/31/14","2014-07-31","2014-07-31","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rms","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3996","GB3083",3083,"GB","LAND-ATMOSPHERE FLUXES (EC)","qmbsecflux_h2o_cr","water vapor density","g/m2","30 minute","30 minute","7/31/14","2014-07-31","2014-07-31","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rms","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3997","GB3084",3084,"GB","LAND-ATMOSPHERE FLUXES (EC)","qmbsecflux_press_cr","air pressure","kPa","30 minute","30 minute","7/31/14","2014-07-31","2014-07-31","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rms","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3998","GB3085",3085,"GB","LAND-ATMOSPHERE FLUXES (EC)","qmbsecflux_rl_dwnwell","incoming thermal radiation","W/m2","30 minute","30 minute","7/31/14","2014-07-31","2014-07-31","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rms","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"3999","GB3086",3086,"GB","LAND-ATMOSPHERE FLUXES (EC)","qmbsecflux_rl_upwell","outgoing thermal radiation","W/m2","30 minute","30 minute","7/31/14","2014-07-31","2014-07-31","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rms","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"4000","GB3087",3087,"GB","LAND-ATMOSPHERE FLUXES (EC)","qmbsecflux_rs_dwnwell","incoming thermal radiation","W/m2","30 minute","30 minute","7/31/14","2014-07-31","2014-07-31","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rms","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"4001","GB3088",3088,"GB","LAND-ATMOSPHERE FLUXES (EC)","qmbsecflux_rs_upwell","outgoing solar radiation","W/m2","30 minute","30 minute","7/31/14","2014-07-31","2014-07-31","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rms","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"4002","GB3089",3089,"GB","LAND-ATMOSPHERE FLUXES (EC)","qmbsecflux_shf_4","soil heat flux","W/m2","30 minute","30 minute","7/31/14","2014-07-31","2014-07-31","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rms","1","point","Open","Eddy Covariance","AmeriFlux","Soil Heat Flux ","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere","no"
"4003","GB3090",3090,"GB","LAND-ATMOSPHERE FLUXES (EC)","qlosecflux_albedo","average albedo","dimensionless","30 minute","30 minute","7/29/14","2014-07-29","2014-07-29","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rls","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"4004","GB3091",3091,"GB","LAND-ATMOSPHERE FLUXES (EC)","qlosecflux_rl_dwnwell","incoming thermal radiation","W/m2","30 minute","30 minute","7/29/14","2014-07-29","2014-07-29","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rls","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
"4005","GB3092",3092,"GB","LAND-ATMOSPHERE FLUXES (EC)","qlosecflux_rl_upwell","outgoing thermal radiation","W/m2","30 minute","30 minute","7/29/14","2014-07-29","2014-07-29","3/24/19","2019-03-24","2019-03-24",5,"Flerchinger","SAS V9","Ameriflux","US-Rls","1","point","Open","Eddy Covariance","AmeriFlux","unresolved","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere",""
